order_date,customer_id,city,product_id,product_name,units_in_stock,unit_price,quantity,discount,category_id,category_name,expected_quantity
1997-09-17,FRANR,Nantes,16,Pavlova,29,17.45,10,0.0,3,Confections,10.14867877960205
1997-09-17,FRANR,Nantes,62,Tarte au sucre,17,49.3,10,0.0,3,Confections,12.259252548217773
1997-09-17,FRANR,Nantes,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,12,0.0,2,Condiments,12.95978832244873
1997-09-17,BERGS,Luleå,38,Côte de Blaye,17,263.5,15,0.1,1,Beverages,23.63387680053711
1997-09-17,BERGS,Luleå,71,Flotemysost,26,21.5,12,0.0,4,Dairy Products,12.794805526733398
1997-09-18,WILMK,Helsinki,16,Pavlova,29,17.45,3,0.0,3,Confections,2.7480392456054688
1997-09-18,WILMK,Helsinki,42,Singaporean Hokkien Fried Mee,26,14.0,6,0.0,5,Grains/Cereals,6.985433578491211
1997-09-18,WILMK,Helsinki,43,Ipoh Coffee,17,46.0,6,0.0,1,Beverages,6.101250648498535
1997-09-18,ISLAT,Cowes,23,Tunnbröd,61,9.0,5,0.0,5,Grains/Cereals,5.112545490264893
1997-09-19,FRANK,München,14,Tofu,35,23.25,30,0.0,7,Produce,29.8804931640625
1997-09-19,FRANK,München,53,Perth Pasties,0,32.8,10,0.0,6,Meat/Poultry,9.005632400512695
1997-09-19,FRANK,München,58,Escargots de Bourgogne,62,13.25,30,0.0,8,Seafood,29.03786277770996
1997-09-22,TORTU,México D.F.,10,Ikura,31,31.0,2,0.0,8,Seafood,1.2361974716186523
1997-09-22,TORTU,México D.F.,19,Teatime Chocolate Biscuits,25,9.2,7,0.0,3,Confections,6.482273101806641
1997-09-22,TORTU,México D.F.,44,Gula Malacca,27,19.45,21,0.0,2,Condiments,20.600627899169922
1997-09-22,ANTON,México D.F.,26,Gumbär Gummibärchen,15,31.23,30,0.15,3,Confections,26.75406265258789
1997-09-22,ANTON,México D.F.,33,Geitost,112,2.5,8,0.15,4,Dairy Products,14.446159362792969
1997-09-23,SAVEA,Boise,12,Queso Manchego La Pastora,86,38.0,100,0.0,4,Dairy Products,88.87566375732422
1997-09-23,SAVEA,Boise,33,Geitost,112,2.5,30,0.0,4,Dairy Products,29.90180206298828
1997-09-23,SAVEA,Boise,41,Jack's New England Clam Chowder,85,9.65,120,0.0,8,Seafood,110.94927215576172
1997-09-23,SAVEA,Boise,54,Tourtière,21,7.45,30,0.0,6,Meat/Poultry,27.949291229248047
1997-09-23,BLONP,Strasbourg,59,Raclette Courdavault,79,55.0,12,0.0,4,Dairy Products,11.697650909423828
1997-09-24,OLDWO,Anchorage,16,Pavlova,29,17.45,50,0.25,3,Confections,38.05659484863281
1997-09-24,OLDWO,Anchorage,31,Gorgonzola Telino,0,12.5,20,0.25,4,Dairy Products,14.183642387390137
1997-09-24,OLDWO,Anchorage,42,Singaporean Hokkien Fried Mee,26,14.0,40,0.25,5,Grains/Cereals,30.37917137145996
1997-09-25,GREAL,Eugene,19,Teatime Chocolate Biscuits,25,9.2,30,0.1,3,Confections,26.237491607666016
1997-09-25,GREAL,Eugene,21,Sir Rodney's Scones,3,10.0,12,0.1,3,Confections,10.767938613891602
1997-09-25,GREAL,Eugene,64,Wimmers gute Semmelknödel,22,33.25,28,0.0,5,Grains/Cereals,29.9604549407959
1997-09-25,ANTON,México D.F.,33,Geitost,112,2.5,30,0.0,4,Dairy Products,29.000343322753906
1997-09-25,ANTON,México D.F.,66,Louisiana Hot Spiced Okra,4,17.0,4,0.0,2,Condiments,3.438601016998291
1997-09-25,ANTON,México D.F.,75,Rhönbräu Klosterbier,125,7.75,30,0.0,1,Beverages,29.35369873046875
1997-09-26,DUMON,Nantes,52,Filo Mix,38,7.0,9,0.0,5,Grains/Cereals,9.204216957092285
1997-09-26,OTTIK,Köln,40,Boston Crab Meat,123,18.4,20,0.0,8,Seafood,20.180219650268555
1997-09-26,OTTIK,Köln,47,Zaanse koeken,36,9.5,40,0.0,3,Confections,41.183834075927734
1997-09-26,OTTIK,Köln,60,Camembert Pierrot,19,34.0,30,0.0,4,Dairy Products,32.1754035949707
1997-09-29,GOURL,Campinas,10,Ikura,31,31.0,20,0.0,8,Seafood,20.546436309814453
1997-09-29,GOURL,Campinas,41,Jack's New England Clam Chowder,85,9.65,4,0.0,8,Seafood,3.180940866470337
1997-09-29,GOURL,Campinas,47,Zaanse koeken,36,9.5,15,0.0,3,Confections,15.460013389587402
1997-09-30,PICCO,Salzburg,17,Alice Mutton,0,39.0,30,0.2,6,Meat/Poultry,24.746051788330078
1997-09-30,PICCO,Salzburg,26,Gumbär Gummibärchen,15,31.23,15,0.0,3,Confections,14.150845527648926
1997-09-30,HUNGO,Cork,9,Mishi Kobe Niku,29,97.0,50,0.25,6,Meat/Poultry,40.96893310546875
1997-09-30,HUNGO,Cork,29,Thüringer Rostbratwurst,0,123.79,10,0.0,6,Meat/Poultry,16.014177322387695
1997-09-30,HUNGO,Cork,36,Inlagd Sill,112,19.0,6,0.25,8,Seafood,5.079105854034424
1997-10-01,VAFFE,Århus,10,Ikura,31,31.0,18,0.1,8,Seafood,15.413716316223145
1997-10-01,VAFFE,Århus,28,Rössle Sauerkraut,26,45.6,60,0.1,7,Produce,47.759796142578125
1997-10-01,VAFFE,Århus,34,Sasquatch Ale,111,14.0,14,0.0,1,Beverages,13.896830558776855
1997-10-01,BERGS,Luleå,1,Chai,39,18.0,35,0.25,1,Beverages,30.31848907470703
1997-10-02,HANAR,Rio de Janeiro,56,Gnocchi di nonna Alice,21,38.0,20,0.25,5,Grains/Cereals,15.118001937866211
1997-10-02,HANAR,Rio de Janeiro,77,Original Frankfurter grüne Soße,32,13.0,30,0.25,2,Condiments,22.87251091003418
1997-10-03,QUICK,Cunewalde,1,Chai,39,18.0,30,0.0,1,Beverages,31.134130477905273
1997-10-03,QUICK,Cunewalde,29,Thüringer Rostbratwurst,0,123.79,40,0.0,6,Meat/Poultry,35.69573211669922
1997-10-03,QUICK,Cunewalde,43,Ipoh Coffee,17,46.0,40,0.0,1,Beverages,47.1740608215332
1997-10-03,QUICK,Cunewalde,44,Gula Malacca,27,19.45,24,0.0,2,Condiments,23.4539794921875
1997-10-03,QUICK,Cunewalde,62,Tarte au sucre,17,49.3,48,0.0,3,Confections,48.95384979248047
1997-10-03,ALFKI,Berlin,63,Vegie-spread,24,43.9,20,0.0,2,Condiments,21.745996475219727
1997-10-06,WHITC,Seattle,9,Mishi Kobe Niku,29,97.0,6,0.0,6,Meat/Poultry,6.311788558959961
1997-10-06,WHITC,Seattle,54,Tourtière,21,7.45,60,0.15,6,Meat/Poultry,46.33041000366211
1997-10-06,WHITC,Seattle,69,Gudbrandsdalsost,26,36.0,30,0.15,4,Dairy Products,25.5854549407959
1997-10-06,WHITC,Seattle,73,Röd Kaviar,101,15.0,15,0.15,8,Seafood,12.799481391906738
1997-10-06,QUICK,Cunewalde,7,Uncle Bob's Organic Dried Pears,15,30.0,90,0.0,7,Produce,77.77228546142578
1997-10-06,QUICK,Cunewalde,59,Raclette Courdavault,79,55.0,25,0.0,4,Dairy Products,24.086801528930664
1997-10-06,QUICK,Cunewalde,70,Outback Lager,15,15.0,50,0.0,1,Beverages,46.889766693115234
1997-10-07,WILMK,Helsinki,8,Northwoods Cranberry Sauce,6,40.0,10,0.0,2,Condiments,10.90109634399414
1997-10-07,WILMK,Helsinki,12,Queso Manchego La Pastora,86,38.0,4,0.0,4,Dairy Products,4.53774881362915
1997-10-07,WILMK,Helsinki,24,Guaraná Fantástica,20,4.5,20,0.0,1,Beverages,20.88698959350586
1997-10-08,WHITC,Seattle,17,Alice Mutton,0,39.0,20,0.0,6,Meat/Poultry,21.011474609375
1997-10-08,WHITC,Seattle,46,Spegesild,95,12.0,18,0.0,8,Seafood,15.145730972290039
1997-10-08,LINOD,I. de Margarita,19,Teatime Chocolate Biscuits,25,9.2,7,0.25,3,Confections,5.2568182945251465
1997-10-08,LINOD,I. de Margarita,35,Steeleye Stout,20,18.0,9,0.25,1,Beverages,6.521803855895996
1997-10-08,LINOD,I. de Margarita,58,Escargots de Bourgogne,62,13.25,30,0.25,8,Seafood,22.93390655517578
1997-10-08,LINOD,I. de Margarita,70,Outback Lager,15,15.0,30,0.25,1,Beverages,22.331987380981445
1997-10-09,ERNSH,Graz,11,Queso Cabrales,22,21.0,15,0.0,4,Dairy Products,16.37757110595703
1997-10-09,ERNSH,Graz,17,Alice Mutton,0,39.0,8,0.05,6,Meat/Poultry,8.128361701965332
1997-10-09,ERNSH,Graz,29,Thüringer Rostbratwurst,0,123.79,12,0.05,6,Meat/Poultry,13.5927734375
1997-10-09,ERNSH,Graz,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,65,0.05,2,Condiments,54.07768630981445
1997-10-09,ERNSH,Graz,70,Outback Lager,15,15.0,8,0.05,1,Beverages,8.090259552001953
1997-10-09,MORGK,Leipzig,47,Zaanse koeken,36,9.5,12,0.0,3,Confections,11.915310859680176
1997-10-10,SAVEA,Boise,1,Chai,39,18.0,5,0.2,1,Beverages,3.1081557273864746
1997-10-10,SAVEA,Boise,34,Sasquatch Ale,111,14.0,12,0.2,1,Beverages,10.84952163696289
1997-10-10,SAVEA,Boise,68,Scottish Longbreads,6,12.5,40,0.2,3,Confections,32.241886138916016
1997-10-10,SAVEA,Boise,71,Flotemysost,26,21.5,60,0.2,4,Dairy Products,45.3344612121582
1997-10-13,HUNGO,Cork,59,Raclette Courdavault,79,55.0,42,0.15,4,Dairy Products,52.682979583740234
1997-10-13,HUNGO,Cork,71,Flotemysost,26,21.5,20,0.15,4,Dairy Products,18.28554344177246
1997-10-13,HUNGO,Cork,76,Lakkalikööri,57,18.0,35,0.15,1,Beverages,30.897994995117188
1997-10-13,ALFKI,Berlin,3,Aniseed Syrup,13,10.0,6,0.0,2,Condiments,6.226006984710693
1997-10-13,ALFKI,Berlin,76,Lakkalikööri,57,18.0,15,0.0,1,Beverages,14.618404388427734
1997-10-14,FOLKO,Bräcke,2,Chang,17,19.0,5,0.0,1,Beverages,4.233138561248779
1997-10-14,FOLKO,Bräcke,59,Raclette Courdavault,79,55.0,35,0.0,4,Dairy Products,47.452911376953125
1997-10-14,FOLKO,Bräcke,73,Röd Kaviar,101,15.0,35,0.0,8,Seafood,35.46404266357422
1997-10-14,QUEEN,Sao Paulo,4,Chef Anton's Cajun Seasoning,53,22.0,6,0.0,2,Condiments,6.283768653869629
1997-10-14,QUEEN,Sao Paulo,24,Guaraná Fantástica,20,4.5,35,0.0,1,Beverages,33.798274993896484
1997-10-14,QUEEN,Sao Paulo,48,Chocolade,15,12.75,24,0.0,3,Confections,23.799951553344727
1997-10-15,HILAA,San Cristóbal,31,Gorgonzola Telino,0,12.5,20,0.0,4,Dairy Products,20.397432327270508
1997-10-15,HILAA,San Cristóbal,32,Mascarpone Fabioli,9,32.0,4,0.0,4,Dairy Products,3.2428457736968994
1997-10-16,OLDWO,Anchorage,16,Pavlova,29,17.45,20,0.0,3,Confections,19.43205451965332
1997-10-16,OLDWO,Anchorage,43,Ipoh Coffee,17,46.0,24,0.0,1,Beverages,24.58407211303711
1997-10-16,OLDWO,Anchorage,59,Raclette Courdavault,79,55.0,8,0.0,4,Dairy Products,7.883596897125244
1997-10-16,AROUT,London,55,Pâté chinois,115,24.0,21,0.0,6,Meat/Poultry,20.73464012145996
1997-10-16,AROUT,London,57,Ravioli Angelo,36,19.5,40,0.0,5,Grains/Cereals,37.203678131103516
1997-10-16,AROUT,London,70,Outback Lager,15,15.0,28,0.15,1,Beverages,23.162403106689453
1997-10-17,THEBI,Portland,5,Chef Anton's Gumbo Mix,0,21.35,4,0.0,2,Condiments,4.2367424964904785
1997-10-17,THEBI,Portland,36,Inlagd Sill,112,19.0,5,0.0,8,Seafood,5.07974910736084
1997-10-17,GOURL,Campinas,8,Northwoods Cranberry Sauce,6,40.0,40,0.0,2,Condiments,40.901039123535156
1997-10-17,GOURL,Campinas,51,Manjimup Dried Apples,20,53.0,28,0.0,7,Produce,28.58742332458496
1997-10-17,GOURL,Campinas,60,Camembert Pierrot,19,34.0,10,0.0,4,Dairy Products,9.259867668151855
1997-10-20,FRANS,Torino,19,Teatime Chocolate Biscuits,25,9.2,5,0.0,3,Confections,4.800898551940918
1997-10-20,FRANS,Torino,47,Zaanse koeken,36,9.5,5,0.0,3,Confections,4.651607513427734
1997-10-21,SAVEA,Boise,19,Teatime Chocolate Biscuits,25,9.2,12,0.0,3,Confections,12.12451171875
1997-10-21,SAVEA,Boise,41,Jack's New England Clam Chowder,85,9.65,42,0.0,8,Seafood,45.338340759277344
1997-10-21,SAVEA,Boise,53,Perth Pasties,0,32.8,120,0.0,6,Meat/Poultry,98.84883880615234
1997-10-21,HUNGO,Cork,53,Perth Pasties,0,32.8,3,0.05,6,Meat/Poultry,2.140091896057129
1997-10-21,HUNGO,Cork,56,Gnocchi di nonna Alice,21,38.0,30,0.0,5,Grains/Cereals,29.763080596923828
1997-10-22,SAVEA,Boise,10,Ikura,31,31.0,18,0.0,8,Seafood,15.794520378112793
1997-10-22,SAVEA,Boise,26,Gumbär Gummibärchen,15,31.23,30,0.0,3,Confections,30.59783363342285
1997-10-22,SAVEA,Boise,45,Rogede sild,5,9.5,110,0.0,8,Seafood,104.0138168334961
1997-10-22,SAVEA,Boise,46,Spegesild,95,12.0,24,0.0,8,Seafood,25.20347023010254
1997-10-22,SAVEA,Boise,2,Chang,17,19.0,30,0.25,1,Beverages,24.91848373413086
1997-10-22,SAVEA,Boise,17,Alice Mutton,0,39.0,27,0.25,6,Meat/Poultry,22.004043579101562
1997-10-22,SAVEA,Boise,47,Zaanse koeken,36,9.5,50,0.25,3,Confections,40.741233825683594
1997-10-22,SAVEA,Boise,56,Gnocchi di nonna Alice,21,38.0,18,0.25,5,Grains/Cereals,14.087790489196777
1997-10-22,SAVEA,Boise,58,Escargots de Bourgogne,62,13.25,12,0.25,8,Seafood,10.255036354064941
1997-10-23,BONAP,Marseille,10,Ikura,31,31.0,21,0.0,8,Seafood,20.724727630615234
1997-10-23,BONAP,Marseille,71,Flotemysost,26,21.5,30,0.0,4,Dairy Products,29.389060974121094
1997-10-24,RANCH,Buenos Aires,21,Sir Rodney's Scones,3,10.0,5,0.0,3,Confections,5.147157669067383
1997-10-24,RANCH,Buenos Aires,51,Manjimup Dried Apples,20,53.0,7,0.0,7,Produce,6.71306037902832
1997-10-24,RANCH,Buenos Aires,61,Sirop d'érable,113,28.5,10,0.0,2,Condiments,9.933611869812012
1997-10-24,FRANK,München,21,Sir Rodney's Scones,3,10.0,32,0.05,3,Confections,29.679378509521484
1997-10-24,FRANK,München,54,Tourtière,21,7.45,15,0.0,6,Meat/Poultry,15.405426025390625
1997-10-24,FRANK,München,69,Gudbrandsdalsost,26,36.0,25,0.05,4,Dairy Products,25.5854549407959
1997-10-27,KOENE,Brandenburg,12,Queso Manchego La Pastora,86,38.0,36,0.0,4,Dairy Products,37.67281723022461
1997-10-27,KOENE,Brandenburg,16,Pavlova,29,17.45,20,0.0,3,Confections,19.419143676757812
1997-10-27,KOENE,Brandenburg,36,Inlagd Sill,112,19.0,40,0.0,8,Seafood,40.42947769165039
1997-10-27,KOENE,Brandenburg,62,Tarte au sucre,17,49.3,20,0.0,3,Confections,19.789836883544922
1997-10-27,LETSS,San Francisco,18,Carnarvon Tigers,42,62.5,12,0.25,8,Seafood,8.54498291015625
1997-10-27,LETSS,San Francisco,30,Nord-Ost Matjeshering,10,25.89,3,0.25,8,Seafood,2.3367056846618652
1997-10-27,LETSS,San Francisco,54,Tourtière,21,7.45,40,0.25,6,Meat/Poultry,28.84288787841797
1997-10-28,QUEDE,Rio de Janeiro,35,Steeleye Stout,20,18.0,21,0.0,1,Beverages,19.892091751098633
1997-10-28,QUEDE,Rio de Janeiro,71,Flotemysost,26,21.5,8,0.0,4,Dairy Products,9.815590858459473
1997-10-29,QUICK,Cunewalde,44,Gula Malacca,27,19.45,50,0.05,2,Condiments,42.367156982421875
1997-10-29,SAVEA,Boise,2,Chang,17,19.0,3,0.0,1,Beverages,2.9334330558776855
1997-10-29,SAVEA,Boise,31,Gorgonzola Telino,0,12.5,50,0.0,4,Dairy Products,47.71695327758789
1997-10-29,SAVEA,Boise,68,Scottish Longbreads,6,12.5,45,0.0,3,Confections,44.28874206542969
1997-10-29,SAVEA,Boise,75,Rhönbräu Klosterbier,125,7.75,42,0.0,1,Beverages,39.978553771972656
1997-10-30,WHITC,Seattle,26,Gumbär Gummibärchen,15,31.23,15,0.0,3,Confections,14.119559288024902
1997-10-30,MEREP,Montréal,10,Ikura,31,31.0,16,0.0,8,Seafood,15.413716316223145
1997-10-30,MEREP,Montréal,61,Sirop d'érable,113,28.5,5,0.0,2,Condiments,5.499309539794922
1997-10-31,FAMIA,Sao Paulo,41,Jack's New England Clam Chowder,85,9.65,12,0.0,8,Seafood,12.113929748535156
1997-10-31,FAMIA,Sao Paulo,52,Filo Mix,38,7.0,4,0.0,5,Grains/Cereals,4.229326248168945
1997-10-31,FAMIA,Sao Paulo,55,Pâté chinois,115,24.0,6,0.0,6,Meat/Poultry,7.037329196929932
1997-11-03,EASTC,London,4,Chef Anton's Cajun Seasoning,53,22.0,25,0.0,2,Condiments,22.450763702392578
1997-11-03,EASTC,London,11,Queso Cabrales,22,21.0,5,0.0,4,Dairy Products,5.500961780548096
1997-11-03,REGGC,Reggio Emilia,17,Alice Mutton,0,39.0,20,0.05,6,Meat/Poultry,19.49802017211914
1997-11-03,REGGC,Reggio Emilia,56,Gnocchi di nonna Alice,21,38.0,10,0.05,5,Grains/Cereals,9.493698120117188
1997-11-03,REGGC,Reggio Emilia,59,Raclette Courdavault,79,55.0,10,0.05,4,Dairy Products,9.279844284057617
1997-11-04,QUEEN,Sao Paulo,30,Nord-Ost Matjeshering,10,25.89,15,0.0,8,Seafood,14.990334510803223
1997-11-04,QUEEN,Sao Paulo,40,Boston Crab Meat,123,18.4,6,0.0,8,Seafood,6.525086402893066
1997-11-04,QUEEN,Sao Paulo,55,Pâté chinois,115,24.0,12,0.0,6,Meat/Poultry,13.37236213684082
1997-11-04,QUEEN,Sao Paulo,60,Camembert Pierrot,19,34.0,15,0.0,4,Dairy Products,14.773759841918945
1997-11-04,LINOD,I. de Margarita,1,Chai,39,18.0,50,0.0,1,Beverages,48.50675964355469
1997-11-04,LINOD,I. de Margarita,21,Sir Rodney's Scones,3,10.0,30,0.0,3,Confections,29.679378509521484
1997-11-04,LINOD,I. de Margarita,50,Valkoinen suklaa,65,16.25,40,0.0,3,Confections,39.363285064697266
1997-11-05,BONAP,Marseille,16,Pavlova,29,17.45,15,0.05,3,Confections,14.751720428466797
1997-11-05,BONAP,Marseille,31,Gorgonzola Telino,0,12.5,3,0.05,4,Dairy Products,3.3298490047454834
1997-11-05,BONAP,Marseille,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,10,0.05,2,Condiments,10.520590782165527
1997-11-06,CHOPS,Bern,21,Sir Rodney's Scones,3,10.0,40,0.05,3,Confections,39.16599655151367
1997-11-06,CHOPS,Bern,51,Manjimup Dried Apples,20,53.0,30,0.05,7,Produce,28.650558471679688
1997-11-06,BONAP,Marseille,76,Lakkalikööri,57,18.0,20,0.0,1,Beverages,20.036027908325195
1997-11-07,BERGS,Luleå,14,Tofu,35,23.25,16,0.0,7,Produce,17.247081756591797
1997-11-07,BERGS,Luleå,28,Rössle Sauerkraut,26,45.6,20,0.0,7,Produce,19.678852081298828
1997-11-07,BERGS,Luleå,52,Filo Mix,38,7.0,25,0.0,5,Grains/Cereals,23.40644645690918
1997-11-07,GOURL,Campinas,6,Grandma's Boysenberry Spread,120,25.0,30,0.0,2,Condiments,31.186206817626953
1997-11-07,GOURL,Campinas,30,Nord-Ost Matjeshering,10,25.89,15,0.0,8,Seafood,14.936517715454102
1997-11-07,GOURL,Campinas,76,Lakkalikööri,57,18.0,20,0.0,1,Beverages,19.881166458129883
1997-11-10,LETSS,San Francisco,61,Sirop d'érable,113,28.5,20,0.1,2,Condiments,16.10902976989746
1997-11-10,LETSS,San Francisco,77,Original Frankfurter grüne Soße,32,13.0,2,0.1,2,Condiments,2.1684963703155518
1997-11-11,HUNGO,Cork,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,40,0.0,2,Condiments,38.693912506103516
1997-11-11,HUNGO,Cork,75,Rhönbräu Klosterbier,125,7.75,20,0.0,1,Beverages,19.672452926635742
1997-11-11,VINET,Reims,13,Konbu,24,6.0,4,0.0,8,Seafood,4.557283401489258
1997-11-11,VINET,Reims,41,Jack's New England Clam Chowder,85,9.65,12,0.0,8,Seafood,12.113929748535156
1997-11-12,SPECD,Paris,16,Pavlova,29,17.45,3,0.0,3,Confections,2.716752529144287
1997-11-12,VINET,Reims,36,Inlagd Sill,112,19.0,6,0.0,8,Seafood,6.580968856811523
1997-11-12,VINET,Reims,52,Filo Mix,38,7.0,18,0.0,5,Grains/Cereals,18.960025787353516
1997-11-13,WHITC,Seattle,28,Rössle Sauerkraut,26,45.6,5,0.2,7,Produce,3.6145639419555664
1997-11-13,WHITC,Seattle,35,Steeleye Stout,20,18.0,35,0.2,1,Beverages,30.71234130859375
1997-11-13,WHITC,Seattle,45,Rogede sild,5,9.5,40,0.2,8,Seafood,31.685653686523438
1997-11-13,WHITC,Seattle,56,Gnocchi di nonna Alice,21,38.0,14,0.2,5,Grains/Cereals,12.202550888061523
1997-11-14,AROUT,London,2,Chang,17,19.0,15,0.2,1,Beverages,13.110414505004883
1997-11-14,BOTTM,Tsawassen,3,Aniseed Syrup,13,10.0,20,0.0,2,Condiments,17.82037925720215
1997-11-14,BOTTM,Tsawassen,60,Camembert Pierrot,19,34.0,50,0.0,4,Dairy Products,49.00175094604492
1997-11-14,BOTTM,Tsawassen,72,Mozzarella di Giovanni,14,34.8,35,0.0,4,Dairy Products,31.135324478149414
1997-11-17,AROUT,London,46,Spegesild,95,12.0,28,0.05,8,Seafood,28.04680061340332
1997-11-17,VAFFE,Århus,40,Boston Crab Meat,123,18.4,50,0.2,8,Seafood,40.944366455078125
1997-11-18,QUICK,Cunewalde,18,Carnarvon Tigers,42,62.5,24,0.0,8,Seafood,22.85834312438965
1997-11-18,QUICK,Cunewalde,44,Gula Malacca,27,19.45,16,0.0,2,Condiments,16.669002532958984
1997-11-18,QUICK,Cunewalde,59,Raclette Courdavault,79,55.0,45,0.0,4,Dairy Products,50.6492805480957
1997-11-18,QUICK,Cunewalde,72,Mozzarella di Giovanni,14,34.8,7,0.0,4,Dairy Products,8.306047439575195
1997-11-19,CHOPS,Bern,13,Konbu,24,6.0,6,0.0,8,Seafood,4.681831359863281
1997-11-19,CHOPS,Bern,42,Singaporean Hokkien Fried Mee,26,14.0,28,0.0,5,Grains/Cereals,26.39225196838379
1997-11-19,CHOPS,Bern,62,Tarte au sucre,17,49.3,9,0.0,3,Confections,10.44242000579834
1997-11-19,CHOPS,Bern,69,Gudbrandsdalsost,26,36.0,40,0.0,4,Dairy Products,41.78937911987305
1997-11-19,PICCO,Salzburg,31,Gorgonzola Telino,0,12.5,8,0.0,4,Dairy Products,9.937877655029297
1997-11-19,PICCO,Salzburg,41,Jack's New England Clam Chowder,85,9.65,35,0.0,8,Seafood,37.7526969909668
1997-11-19,PICCO,Salzburg,63,Vegie-spread,24,43.9,9,0.0,2,Condiments,7.912840843200684
1997-11-19,PICCO,Salzburg,69,Gudbrandsdalsost,26,36.0,30,0.0,4,Dairy Products,29.31793212890625
1997-11-20,SAVEA,Boise,23,Tunnbröd,61,9.0,44,0.0,5,Grains/Cereals,41.362220764160156
1997-11-20,SAVEA,Boise,40,Boston Crab Meat,123,18.4,40,0.0,8,Seafood,40.83349609375
1997-11-20,SAVEA,Boise,56,Gnocchi di nonna Alice,21,38.0,28,0.0,5,Grains/Cereals,29.645397186279297
1997-11-20,ISLAT,Cowes,56,Gnocchi di nonna Alice,21,38.0,15,0.0,5,Grains/Cereals,15.260763168334961
1997-11-20,ISLAT,Cowes,59,Raclette Courdavault,79,55.0,6,0.0,4,Dairy Products,4.81648588180542
1997-11-20,ISLAT,Cowes,76,Lakkalikööri,57,18.0,10,0.0,1,Beverages,10.636730194091797
1997-11-21,WARTH,Oulu,14,Tofu,35,23.25,5,0.15,7,Produce,4.225323677062988
1997-11-21,WARTH,Oulu,45,Rogede sild,5,9.5,40,0.15,8,Seafood,34.9630012512207
1997-11-21,WARTH,Oulu,59,Raclette Courdavault,79,55.0,25,0.15,4,Dairy Products,18.63873291015625
1997-11-24,RICSU,Genève,26,Gumbär Gummibärchen,15,31.23,12,0.1,3,Confections,10.01386547088623
1997-11-24,RICSU,Genève,30,Nord-Ost Matjeshering,10,25.89,30,0.0,8,Seafood,31.588457107543945
1997-11-24,RICSU,Genève,50,Valkoinen suklaa,65,16.25,20,0.1,3,Confections,19.474645614624023
1997-11-24,RICSU,Genève,73,Röd Kaviar,101,15.0,15,0.0,8,Seafood,18.01770782470703
1997-11-24,NORTS,London,1,Chai,39,18.0,8,0.0,1,Beverages,7.784796237945557
1997-11-24,NORTS,London,69,Gudbrandsdalsost,26,36.0,3,0.0,4,Dairy Products,2.1838538646698
1997-11-25,FRANS,Torino,45,Rogede sild,5,9.5,4,0.0,8,Seafood,3.057173728942871
1997-11-25,FRANS,Torino,74,Longlife Tofu,4,10.0,5,0.0,7,Produce,5.274075508117676
1997-11-25,MAGAA,Bergamo,40,Boston Crab Meat,123,18.4,3,0.0,8,Seafood,3.361114978790283
1997-11-26,BONAP,Marseille,47,Zaanse koeken,36,9.5,30,0.25,3,Confections,18.58342742919922
1997-11-26,BONAP,Marseille,56,Gnocchi di nonna Alice,21,38.0,30,0.25,5,Grains/Cereals,24.994651794433594
1997-11-26,BONAP,Marseille,57,Ravioli Angelo,36,19.5,14,0.25,5,Grains/Cereals,10.78504467010498
1997-11-26,BONAP,Marseille,69,Gudbrandsdalsost,26,36.0,25,0.25,4,Dairy Products,17.854595184326172
1997-11-27,SPLIR,Lander,18,Carnarvon Tigers,42,62.5,21,0.2,8,Seafood,16.15573501586914
1997-11-27,SPLIR,Lander,36,Inlagd Sill,112,19.0,20,0.2,8,Seafood,15.010289192199707
1997-11-27,SPLIR,Lander,68,Scottish Longbreads,6,12.5,6,0.2,3,Confections,5.075925827026367
1997-11-27,SPLIR,Lander,69,Gudbrandsdalsost,26,36.0,20,0.2,4,Dairy Products,15.708806991577148
1997-11-27,SAVEA,Boise,34,Sasquatch Ale,111,14.0,30,0.0,1,Beverages,30.466228485107422
1997-11-27,SAVEA,Boise,59,Raclette Courdavault,79,55.0,7,0.0,4,Dairy Products,5.279472827911377
1997-11-27,SAVEA,Boise,62,Tarte au sucre,17,49.3,30,0.0,3,Confections,31.866992950439453
1997-11-27,SAVEA,Boise,64,Wimmers gute Semmelknödel,22,33.25,24,0.0,5,Grains/Cereals,25.8792781829834
1997-11-28,RICSU,Genève,26,Gumbär Gummibärchen,15,31.23,20,0.0,3,Confections,20.718305587768555
1997-11-28,RICSU,Genève,52,Filo Mix,38,7.0,60,0.0,5,Grains/Cereals,56.01987075805664
1997-11-28,RICSU,Genève,70,Outback Lager,15,15.0,40,0.0,1,Beverages,41.24501419067383
1997-11-28,ANATR,México D.F.,32,Mascarpone Fabioli,9,32.0,10,0.0,4,Dairy Products,8.897969245910645
1997-12-01,MAISD,Bruxelles,25,NuNuCa Nuß-Nougat-Creme,76,14.0,12,0.25,3,Confections,9.657572746276855
1997-12-01,MAISD,Bruxelles,27,Schoggi Schokolade,49,43.9,40,0.0,3,Confections,46.48677062988281
1997-12-01,MAISD,Bruxelles,43,Ipoh Coffee,17,46.0,30,0.25,1,Beverages,24.4854679107666
